1684770976068,3,0,0,0
1684770976172,3,0,0,0
1684770976293,3,0,0,0
1684770976400,3,0,0,0
1684770976520,3,0,0,0
1684770976637,3,0,0,0
1684770976751,3,0,0,0
1684770976863,3,0,0,0
1684770976974,3,0,0,0
1684770977099,3,0,0,0
1684770977210,3,0,0,0
1684770977321,3,0,0,0
1684770977432,3,0,0,0
1684770977542,3,0,0,0
1684770977663,3,0,0,0
1684770977778,3,0,0,0
1684770978132,3,0,0,0
1684770978459,3,0,0,0
1684770978858,3,0,0,0
1684770979101,3,0,0,0
1684770979340,3,0,0,0
1684770979539,3,0,0,0
1684770979690,3,0,0,0
1684770979920,3,0,0,0
1684770980108,3,0,0,0
1684770980247,3,0,0,0
1684770980353,3,0,0,0
1684770980468,3,0,0,0
1684770980577,3,0,0,0
1684770980687,3,0,0,0
1684770980797,3,0,0,0
1684770980908,3,0,0,0
1684770981014,3,0,0,0
1684770981123,3,0,0,0
1684770981231,3,0,0,0
1684770981337,3,0,0,0
1684770981444,3,0,0,0
1684770981555,3,0,0,0
1684770981667,3,0,0,0
1684770981784,3,0,0,0
1684770981895,3,0,0,0
1684770982003,3,0,0,0
1684770982107,3,0,0,0
1684770982216,3,0,0,0
1684770982326,3,0,0,0
1684770982436,3,0,0,0
1684770982551,3,0,0,0
1684770982663,3,0,0,0
1684770982770,3,0,0,0
1684770982876,3,0,0,0
1684770982983,3,0,0,0
1684770983106,3,0,0,0
1684770983226,3,0,0,0
1684770983338,3,0,0,0
1684770983455,3,0,0,0
1684770983560,3,0,0,0
1684770983670,3,0,0,0
1684770983788,3,0,0,0
1684770983890,3,0,0,0
1684770984000,3,0,0,0
1684770984107,3,0,0,0
1684770984228,3,0,0,0
1684770984333,3,0,0,0
1684770984576,3,0,0,0
1684770984876,3,0,0,0
1684770985133,3,0,0,0
1684770985343,3,0,0,0
1684770985448,3,0,0,0
1684770985623,3,0,0,0
1684770985919,3,0,0,0
1684770986147,3,0,0,0
1684770986449,3,0,0,0
1684770986634,3,0,0,0
1684770986749,3,0,0,0
1684770986860,3,0,0,0
1684770986970,3,0,0,0
1684770987076,3,0,0,0
1684770987185,3,0,0,0
1684770987302,3,0,0,0
1684770987411,3,0,0,0
1684770987528,3,0,0,0
1684770987631,3,0,0,0
1684770987743,3,0,0,0
1684770987851,3,0,0,0
1684770987963,3,0,0,0
1684770988066,3,0,0,0
1684770988177,3,0,0,0
1684770988292,3,0,0,0
1684770988398,3,0,0,0
1684770988519,3,0,0,0
1684770988660,3,0,0,0
1684770988794,3,0,0,0
1684770988908,3,0,0,0
1684770989024,3,0,0,0
1684770989128,3,0,0,0
1684770989236,3,0,0,0
1684770989342,3,0,0,0
1684770989458,3,0,0,0
1684770989566,3,0,0,0
1684770989675,3,0,0,0
1684770989781,3,0,0,0
1684770989895,3,0,0,0
1684770990012,3,0,0,0
1684770990118,3,0,0,0
1684770990227,3,0,0,0
1684770990337,3,0,0,0
1684770990443,3,0,0,0
1684770990553,3,0,0,0
1684770990666,3,0,0,0
1684770990811,3,0,0,0
1684770990963,3,0,0,0
1684770991180,3,0,0,0
1684770991379,3,0,0,0
1684770991610,3,0,0,0
1684770991781,3,0,0,0
1684770992151,3,0,0,0
1684770992354,3,0,0,0
1684770992636,3,0,0,0
1684770992825,3,0,0,0
1684770992958,3,0,0,0
1684770993064,3,0,0,0
1684770993171,3,0,0,0
1684770993278,3,0,0,0
1684770993390,3,0,0,0
1684770993507,3,0,0,0
1684770993622,3,0,0,0
1684770993740,3,0,0,0
1684770993847,3,0,0,0
1684770993954,3,0,0,0
1684770994066,3,0,0,0
1684770994180,3,0,0,0
1684770994297,3,0,0,0
1684770994460,3,0,0,0
1684770994688,3,0,0,0
1684770994960,3,0,0,0
1684770995166,3,0,0,0
1684770995365,3,0,0,0
1684770995613,3,0,0,0
1684770995854,3,0,0,0
1684770996147,3,0,0,0
1684770996332,3,0,0,0
1684770996439,3,0,0,0
1684770996551,3,0,0,0
1684770996664,3,0,0,0
1684770996780,3,0,0,0
1684770996889,3,0,0,0
1684770997009,3,0,0,0
1684770997216,3,0,0,0
1684770997356,3,0,0,0
1684770997567,3,0,0,0
1684770997747,3,0,0,0
1684770997946,3,0,0,0
1684770998103,3,0,0,0
1684770998304,3,0,0,0
1684770998619,3,0,0,0
1684770998994,3,0,0,0
1684770999484,3,0,0,0
1684770999918,3,0,0,0
1684771000100,3,0,0,0
1684771000322,3,0,0,0
1684771000553,3,0,0,0
1684771000785,3,0,0,0
1684771000895,3,0,0,0
1684771001006,3,0,0,0
1684771001114,3,0,0,0
1684771001222,3,0,0,0
1684771001339,3,0,0,0
1684771001652,3,0,0,0
1684771001880,3,0,0,0
1684771002064,3,0,0,0
1684771002278,3,0,0,0
1684771002481,3,0,0,0
1684771002693,3,0,0,0
1684771002864,3,0,0,0
1684771003033,3,0,0,0
1684771003216,3,0,0,0
1684771003441,3,0,0,0
1684771003585,3,0,0,0
1684771003687,3,0,0,0
1684771003794,3,0,0,0
1684771003904,3,0,0,0
1684771004013,3,0,0,0
1684771004120,3,0,0,0
1684771004229,3,0,0,0
1684771004336,3,0,0,0
1684771004441,3,0,0,0
1684771004546,3,0,0,0
1684771004654,3,0,0,0
1684771004765,3,0,0,0
1684771004878,3,0,0,0
1684771004982,3,0,0,0
1684771005099,3,0,0,0
1684771005266,3,0,0,0
1684771005479,3,0,0,0
1684771005693,3,0,0,0
1684771005925,3,0,0,0
1684771006054,3,0,0,0
1684771006209,3,0,0,0
1684771006535,3,0,0,0
1684771006726,3,0,0,0
1684771006977,3,0,0,0
1684771007269,3,0,0,0
1684771007413,3,0,0,0
1684771007517,3,0,0,0
1684771007643,3,0,0,0
1684771007752,3,0,0,0
1684771007858,3,0,0,0
1684771007975,3,0,0,0
1684771008085,3,0,0,0
1684771008194,3,0,0,0
1684771008298,3,0,0,0
1684771008612,3,0,0,0
1684771008856,3,0,0,0
1684771009027,3,0,0,0
1684771009273,3,0,0,0
1684771009455,3,0,0,0
1684771009744,3,0,0,0
1684771009923,3,0,0,0
1684771010072,3,0,0,0
1684771010256,3,0,0,0
1684771010387,3,0,0,0
1684771010504,3,0,0,0
1684771010609,3,0,0,0
1684771010720,3,0,0,0
1684771010831,3,0,0,0
1684771011095,3,0,0,0
1684771011315,3,0,0,0
1684771011501,3,0,0,0
1684771011671,3,0,0,0
1684771011862,3,0,0,0
1684771012229,3,0,0,0
1684771012368,3,0,0,0
1684771012745,3,750,30,0
1684771013055,3,750,60,0
1684771013286,3,750,105,0
1684771015838,3,100,105,0
1684771015953,3,100,107,0
1684771016071,3,100,113,0
1684771016192,3,100,115,0
1684771016304,3,100,119,0
1684771016418,3,100,121,0
1684771016567,3,100,125,0
1684771016850,3,375,134,0
1684771017081,3,375,149,0
1684771017254,3,375,164,0
1684771017499,3,300,179,0
1684771017722,3,300,191,0
1684771018029,3,300,215,0
1684771018406,3,300,239,0
1684771018525,3,300,251,0
1684771018641,3,375,266,0
1684771018762,3,375,281,0
1684771018866,3,375,289,0
1684771018981,3,375,304,0
1684771019100,3,375,319,0
1684771019214,3,375,334,0
1684771019323,3,375,349,0
1684771019486,3,500,366,0
1684771019610,3,500,376,0
1684771019882,3,500,406,0
1684771020082,3,500,436,0
1684771020350,3,500,456,0
1684771020983,3,600,546,0
1684771021364,3,600,558,0
1684771021588,3,600,582,0
1684771021777,3,600,606,0
1684771021948,3,600,630,0
1684771022081,3,600,642,0
1684771022298,3,600,678,0
1684771022446,3,600,714,0
1684771022555,3,750,726,0
1684771022660,3,750,756,0
1684771022770,3,750,786,0
1684771022882,3,750,816,0
1684771022993,3,750,846,0
1684771023110,3,750,876,0
1684771023217,3,750,891,0
1684771023327,3,750,921,0
1684771023437,3,750,951,0
1684771023547,3,750,966,0
1684771023665,3,750,1011,0
1684771025930,3,750,1041,31
1684771026190,3,750,1101,31
1684771026447,3,750,1146,31
1684771026739,3,750,1191,31
1684771027110,3,750,1221,31
1684771027345,3,750,1251,31
1684771027715,3,750,1296,31
1684771027960,3,750,1296,31
1684771028209,3,750,1326,31
1684771028519,3,750,1386,31
1684771028746,3,750,1431,31
1684771029153,3,750,1491,31
1684771029901,3,750,1566,31
1684771030156,3,750,1596,31
1684771030349,3,750,1626,31
1684771030512,3,750,1656,31
1684771030691,3,750,1686,31
1684771030800,3,750,1716,31
1684771030915,3,750,1746,31
1684771031030,3,750,1776,31
1684771031134,3,750,1791,31
1684771031244,3,750,1821,31
1684771031350,3,750,1851,31
1684771031464,3,750,1881,31
1684771031567,3,600,1896,31
1684771031670,3,600,1920,31
1684771031782,3,600,1944,31
1684771031889,3,600,1968,31
1684771031994,3,600,1992,31
1684771034100,3,750,2004,65
1684771034347,3,750,2064,65
1684771034586,3,750,2109,65
1684771034744,3,750,2124,65
1684771035018,3,750,2154,65
1684771035269,3,750,2214,65
1684771035699,3,750,2244,65
1684771036085,3,750,2274,65
1684771036652,3,750,2304,65
1684771036932,3,750,2334,65
1684771037200,3,750,2394,65
1684771037601,3,750,2424,65
1684771037857,3,750,2454,65
1684771038280,3,750,2499,65
1684771038482,3,750,2514,65
1684771038728,3,750,2559,65
1684771038911,3,750,2589,65
1684771039100,3,750,2634,65
1684771039469,3,750,2649,65
1684771039701,3,750,2664,65
1684771039913,3,750,2709,65
1684771040030,3,750,2739,65
1684771040144,3,750,2769,65
1684771040262,3,750,2799,65
1684771040376,3,750,2829,65
1684771040480,3,750,2844,65
1684771040594,3,750,2874,65
1684771040708,3,750,2904,65
1684771040832,3,750,2934,65
1684771040935,3,750,2964,65
1684771041055,3,750,2994,65
1684771043324,3,750,3039,62
1684771043594,3,750,3084,62
1684771043758,3,750,3114,62
1684771043863,3,750,3144,62
1684771043982,3,750,3174,62
1684771044101,3,750,3204,62
1684771044207,3,750,3234,62
1684771044352,3,750,3249,62
1684771044578,3,750,3294,62
1684771044861,3,750,3309,62
1684771045187,3,750,3324,62
1684771045683,3,750,3354,62
