1684770976063,0,0,0,0
1684770976172,0,125,0,0
1684770976280,0,125,5,0
1684770976401,0,125,10,0
1684770976520,0,125,15,0
1684770976637,0,125,20,0
1684770976752,0,125,25,0
1684770976863,0,125,27,0
1684770976976,0,125,32,0
1684770977099,0,125,37,0
1684770977209,0,125,42,0
1684770977318,0,125,47,0
1684770977432,0,125,52,0
1684770977542,0,375,62,0
1684770977663,0,375,77,0
1684770977778,0,375,85,0
1684770980171,0,500,100,0
1684770980281,0,500,120,0
1684770980397,0,500,140,0
1684770980517,0,500,160,0
1684770980624,0,500,180,0
1684770980735,0,500,200,0
1684770980847,0,500,210,0
1684770980953,0,500,230,0
1684770981060,0,500,250,0
1684770981165,0,500,270,0
1684770981278,0,500,280,0
1684770981383,0,500,300,0
1684770981523,0,500,330,0
1684770981639,0,600,352,0
1684770981752,0,600,376,0
1684770981865,0,600,388,0
1684770981975,0,600,412,0
1684770982080,0,600,436,0
1684770982186,0,600,448,0
1684770982297,0,600,472,0
1684770982404,0,600,496,0
1684770982519,0,600,520,0
1684770982637,0,750,550,0
1684770982757,0,750,580,0
1684770982877,0,750,610,0
1684770982983,0,750,640,0
1684770983106,0,750,670,0
1684770983224,0,750,700,0
1684770983338,0,750,730,0
1684770983453,0,750,760,0
1684770983561,0,750,775,0
1684770983669,0,750,805,0
1684770983787,0,750,835,0
1684770983890,0,750,865,0
1684770984002,0,750,895,0
1684770984107,0,750,910,0
1684770984227,0,750,955,0
1684770984333,0,750,970,0
1684770986635,0,750,1000,36
1684770986748,0,750,1030,36
1684770986860,0,750,1060,36
1684770986970,0,750,1090,36
1684770987076,0,750,1105,36
1684770987185,0,750,1134,36
1684770987302,0,750,1164,36
1684770987409,0,750,1194,36
1684770987528,0,750,1224,36
1684770987631,0,750,1239,36
1684770987743,0,750,1269,36
1684770987854,0,750,1299,36
1684770987964,0,750,1329,36
1684770988066,0,750,1359,36
1684770988177,0,750,1389,36
1684770988292,0,750,1419,36
1684770988397,0,750,1434,36
1684770988503,0,750,1464,36
1684770988620,0,750,1494,36
1684770988738,0,750,1524,36
1684770988842,0,750,1554,36
1684770988956,0,750,1569,36
1684770989070,0,750,1599,36
1684770989174,0,750,1629,36
1684770989282,0,750,1659,36
1684770989399,0,750,1689,36
1684770989505,0,750,1719,36
1684770989613,0,750,1734,36
1684770989721,0,750,1764,36
1684770989825,0,750,1794,36
1684770989938,0,750,1824,36
1684770990046,0,750,1854,36
1684770990149,0,750,1869,36
1684770990257,0,750,1899,36
1684770990370,0,750,1929,36
1684770990476,0,750,1959,36
1684770990593,0,750,1989,36
1684770992853,0,750,2004,44
1684770992958,0,750,2019,44
1684770993064,0,750,2049,44
1684770993171,0,750,2079,44
1684770993275,0,750,2094,44
1684770993389,0,750,2124,44
1684770993507,0,750,2154,44
1684770993620,0,750,2184,44
1684770993728,0,750,2214,44
1684770993831,0,750,2229,44
1684770993938,0,750,2259,44
1684770994048,0,750,2289,44
1684770994164,0,750,2319,44
1684770994297,0,750,2334,44
1684770994460,0,750,2364,44
1684770994638,0,750,2394,44
1684770995003,0,750,2424,44
1684770995304,0,750,2469,44
1684770995494,0,750,2484,44
1684770995646,0,750,2514,44
1684770995899,0,750,2559,44
1684770996147,0,750,2589,44
1684770996333,0,750,2634,44
1684770996438,0,750,2664,44
1684770996551,0,750,2695,44
1684770996664,0,750,2725,44
1684770996780,0,750,2755,44
1684770996889,0,750,2785,44
1684770997009,0,750,2815,44
1684770997216,0,750,2830,44
1684770997356,0,750,2875,44
1684770997567,0,750,2905,44
