1684770976080,8,0,0,0
1684770976187,8,0,0,0
1684770976293,8,0,0,0
1684770976400,8,0,0,0
1684770976518,8,0,0,0
1684770976637,8,0,0,0
1684770976752,8,0,0,0
1684770976863,8,0,0,0
1684770976975,8,0,0,0
1684770977099,8,0,0,0
1684770977209,8,0,0,0
1684770977318,8,0,0,0
1684770977432,8,0,0,0
1684770977542,8,0,0,0
1684770977663,8,0,0,0
1684770977777,8,0,0,0
1684770978018,8,0,0,0
1684770978331,8,0,0,0
1684770978502,8,0,0,0
1684770978887,8,0,0,0
1684770979129,8,0,0,0
1684770979340,8,0,0,0
1684770979526,8,0,0,0
1684770979675,8,0,0,0
1684770979888,8,0,0,0
1684770980152,8,0,0,0
1684770980275,8,0,0,0
1684770980384,8,0,0,0
1684770980502,8,0,0,0
1684770980610,8,0,0,0
1684770980717,8,0,0,0
1684770980826,8,0,0,0
1684770980939,8,0,0,0
1684770981049,8,0,0,0
1684770981165,8,0,0,0
1684770981278,8,0,0,0
1684770981383,8,0,0,0
1684770981494,8,0,0,0
1684770981610,8,0,0,0
1684770981722,8,0,0,0
1684770981849,8,0,0,0
1684770981960,8,0,0,0
1684770982081,8,0,0,0
1684770982185,8,0,0,0
1684770982298,8,0,0,0
1684770982404,8,0,0,0
1684770982520,8,0,0,0
1684770982637,8,0,0,0
1684770982754,8,0,0,0
1684770982861,8,0,0,0
1684770982967,8,0,0,0
1684770983071,8,0,0,0
1684770983209,8,0,0,0
1684770983323,8,0,0,0
1684770983425,8,0,0,0
1684770983534,8,0,0,0
1684770983640,8,0,0,0
1684770983746,8,0,0,0
1684770983863,8,0,0,0
1684770983971,8,0,0,0
1684770984077,8,0,0,0
1684770984194,8,0,0,0
1684770984306,8,0,0,0
1684770984422,8,0,0,0
1684770984549,8,0,0,0
1684770984728,8,0,0,0
1684770984963,8,0,0,0
1684770985179,8,0,0,0
1684770985326,8,0,0,0
1684770985509,8,0,0,0
1684770985766,8,0,0,0
1684770986116,8,0,0,0
1684770986313,8,0,0,0
1684770986635,8,0,0,0
1684770986749,8,0,0,0
1684770986860,8,0,0,0
1684770986969,8,0,0,0
1684770987090,8,0,0,0
1684770987203,8,0,0,0
1684770987316,8,0,0,0
1684770987425,8,0,0,0
1684770987541,8,0,0,0
1684770987649,8,0,0,0
1684770987757,8,0,0,0
1684770987870,8,0,0,0
1684770987977,8,0,0,0
1684770988084,8,0,0,0
1684770988189,8,0,0,0
1684770988310,8,0,0,0
1684770988425,8,0,0,0
1684770988534,8,0,0,0
1684770988660,8,0,0,0
1684770988794,8,0,0,0
1684770988909,8,0,0,0
1684770989024,8,0,0,0
1684770989128,8,0,0,0
1684770989236,8,0,0,0
1684770989342,8,0,0,0
1684770989459,8,0,0,0
1684770989566,8,0,0,0
1684770989675,8,0,0,0
1684770989781,8,0,0,0
1684770989895,8,0,0,0
1684770990011,8,0,0,0
1684770990118,8,0,0,0
1684770990227,8,0,0,0
1684770990337,8,0,0,0
1684770990443,8,0,0,0
1684770990555,8,0,0,0
1684770990666,8,0,0,0
1684770990785,8,0,0,0
1684770991082,8,0,0,0
1684770991339,8,0,0,0
1684770991522,8,0,0,0
1684770991872,8,0,0,0
1684770992151,8,0,0,0
1684770992368,8,0,0,0
1684770992697,8,0,0,0
1684770992897,8,0,0,0
1684770993005,8,0,0,0
1684770993109,8,0,0,0
1684770993219,8,0,0,0
1684770993327,8,0,0,0
1684770993438,8,0,0,0
1684770993555,8,0,0,0
1684770993667,8,0,0,0
1684770993771,8,0,0,0
1684770993875,8,0,0,0
1684770993982,8,0,0,0
1684770994107,8,0,0,0
1684770994213,8,0,0,0
1684770994358,8,0,0,0
1684770994716,8,0,0,0
1684770994926,8,0,0,0
1684770995166,8,0,0,0
1684770995349,8,0,0,0
1684770995677,8,0,0,0
1684770995884,8,0,0,0
1684770996147,8,0,0,0
1684770996314,8,0,0,0
1684770996419,8,0,0,0
1684770996525,8,0,0,0
1684770996638,8,0,0,0
1684770996749,8,0,0,0
1684770996860,8,0,0,0
1684770996966,8,0,0,0
1684770997248,8,0,0,0
1684770997412,8,0,0,0
1684770997747,8,0,0,0
1684770997915,8,0,0,0
1684770998121,8,0,0,0
1684770998290,8,0,0,0
1684770998488,8,0,0,0
1684770998799,8,0,0,0
1684770999061,8,0,0,0
1684770999317,8,0,0,0
1684770999513,8,0,0,0
1684770999827,8,0,0,0
1684771000147,8,0,0,0
1684771000290,8,0,0,0
1684771000553,8,0,0,0
1684771000771,8,0,0,0
1684771000879,8,0,0,0
1684771000991,8,0,0,0
1684771001100,8,0,0,0
1684771001209,8,0,0,0
1684771001323,8,0,0,0
1684771001448,8,0,0,0
1684771001621,8,0,0,0
1684771001850,8,0,0,0
1684771002096,8,0,0,0
1684771002235,8,0,0,0
1684771002436,8,0,0,0
1684771002636,8,0,0,0
1684771002850,8,0,0,0
1684771003019,8,0,0,0
1684771003155,8,0,0,0
1684771003424,8,0,0,0
1684771003588,8,0,0,0
1684771003702,8,0,0,0
1684771003809,8,0,0,0
1684771003920,8,0,0,0
1684771004026,8,0,0,0
1684771004136,8,0,0,0
1684771004243,8,0,0,0
1684771004352,8,0,0,0
1684771004466,8,0,0,0
1684771004575,8,0,0,0
1684771004683,8,0,0,0
1684771004795,8,0,0,0
1684771004911,8,0,0,0
1684771005021,8,0,0,0
1684771005133,8,0,0,0
1684771005268,8,0,0,0
1684771005498,8,0,0,0
1684771005695,8,0,0,0
1684771005941,8,0,0,0
1684771006149,8,0,0,0
1684771006320,8,0,0,0
1684771006591,8,0,0,0
1684771006785,8,0,0,0
1684771007121,8,0,0,0
1684771007335,8,0,0,0
1684771007444,8,0,0,0
1684771007546,8,0,0,0
1684771007661,8,0,0,0
1684771007764,8,0,0,0
1684771007872,8,0,0,0
1684771007990,8,0,0,0
1684771008100,8,0,0,0
1684771008207,8,0,0,0
1684771008353,8,0,0,0
1684771008581,8,0,0,0
1684771008766,8,0,0,0
1684771009042,8,0,0,0
1684771009213,8,0,0,0
1684771009485,8,0,0,0
1684771009765,8,0,0,0
1684771010015,8,0,0,0
1684771010271,8,0,0,0
1684771010387,8,0,0,0
1684771010504,8,0,0,0
1684771010626,8,0,0,0
1684771010735,8,0,0,0
1684771010846,8,0,0,0
1684771010988,8,0,0,0
1684771011290,8,0,0,0
1684771011501,8,0,0,0
1684771011700,8,0,0,0
1684771011922,8,0,0,0
1684771012230,8,0,0,0
1684771012443,8,0,0,0
1684771012681,8,0,0,0
1684771012914,8,0,0,0
1684771013131,8,0,0,0
1684771013345,8,0,0,0
1684771013577,8,0,0,0
1684771013854,8,0,0,0
1684771014290,8,0,0,0
1684771014489,8,0,0,0
1684771014665,8,0,0,0
1684771014819,8,0,0,0
1684771015094,8,0,0,0
1684771015263,8,0,0,0
1684771015560,8,0,0,0
1684771015747,8,0,0,0
